grid_id,rainfall
803,0.24993850913362836
804,0.22731980633495277
829,0.6584076981283719
830,0.6417193784144548
839,0.5573042760408747
853,0.673146514549031
854,0.707270822783277
855,0.7032064759140733
856,0.6712309181797999
857,0.6421436816257794
858,0.5845618048527293
859,0.5162888655779715
860,0.4461381776253936
861,0.41683822509793794
862,0.2887051454651419
863,0.24362592037351183
864,0.2826643589918592
889,0.6465454671587726
890,0.6272893832694258
892,0.5551102223816352
913,0.6861039557098323
914,0.7344959017043896
915,0.715950932497382
916,0.6722259271612123
917,0.6294526265586864
918,0.597352118820952
919,0.5672412428225319
920,0.5382947640325385
921,0.48554669845689186
922,0.4043154321942645
923,0.3969085911014793
924,0.36102766978102635
949,0.6128761302354384
950,0.5936474746488519
952,0.5225435395643195
959,0.5511507818270879
972,0.6401579871166879
973,0.6850820638298386
974,0.7252578909754588
975,0.7168344074424526
976,0.6796925903594744
977,0.647963208003525
978,0.6159536578588514
979,0.5785147895220243
980,0.5733075234291876
981,0.5203478379597675
982,0.4167746243527519
983,0.4264797583237127
984,0.44526297505282386
1010,0.5830871604035994
1019,0.508690460774826
1032,0.6447604850277407
1033,0.7039011550858666
1034,0.714890047742346
1035,0.6993367433094463
1036,0.6716055791409513
1037,0.647441052150285
1038,0.6172195224130853
1039,0.5867784512173307
1040,0.586575982053787
1041,0.49529143211370563
1042,0.361252459812309
1043,0.38654309464797615
1044,0.42715847060158024
1071,0.5026785319943594
1079,0.5549631114000734
1091,0.5766283722652759
1092,0.62682214853265
1093,0.6709360600531641
1094,0.6921622391000616
1095,0.6703928369683743
1096,0.6621557373223156
1097,0.6453292474404669
1098,0.6441896127538539
1099,0.6326160437457617
1100,0.6059038195226004
1101,0.5240831808044862
1102,0.3673845084536591
1103,0.3143778140169417
1104,0.4197421954541314
1139,0.5266327771659376
1150,0.6113624743450327
1151,0.6202508688776964
1152,0.6600494897933872
1153,0.6736447059742554
1154,0.648392587601897
1155,0.6195119867314212
1156,0.6031681633131453
1157,0.5994318324471679
1158,0.6038245505415164
1159,0.5862447780513665
1160,0.5703156146771797
1161,0.5343089963297277
1162,0.4449310782608613
1163,0.34044062992831026
1164,0.397065303282307
1165,0.47224944007105857
1166,0.5249647953274837
1192,0.4899134849903019
1193,0.45247892028655795
1194,0.4506339737551414
1195,0.4060088692748873
1199,0.5228962371319231
1210,0.6005385213365789
1211,0.649795688403063
1212,0.6859007318432813
1213,0.6678004107624131
1214,0.6268369805894445
1215,0.5785482812396682
1216,0.5296915739158117
1217,0.5514550255511804
1218,0.5163587847507074
1219,0.5119210520054097
1220,0.5277512708570008
1221,0.5210605150570541
1222,0.46457067079183006
1223,0.41574769810395057
1224,0.42445056095444395
1225,0.4824527397628115
1226,0.528055523713087
1227,0.5153041939326695
1228,0.5192193068856923
1252,0.4558553666465006
1253,0.45406700169046105
1254,0.4877484913224855
1255,0.47208370278552114
1256,0.46617985160558134
1257,0.4442164944567631
1258,0.4919905414529419
1259,0.5068488443972999
1270,0.5923724450697451
1271,0.6263681762082568
1272,0.6617089009546966
1273,0.6585286077491969
1274,0.6111335952119431
1275,0.5686934334193968
1276,0.4967975765732973
1277,0.512404847969325
1278,0.4918278152080411
1279,0.5057384221908431
1280,0.5031956010763472
1281,0.5090428711802468
1282,0.467607316048928
1283,0.4629262379347805
1284,0.486708835733783
1285,0.5232777263684238
1286,0.5083846886515326
1287,0.5017994878684915
1288,0.5297943802143575
1312,0.4282480052285796
1313,0.5387031585263807
1314,0.4880671873531688
1315,0.45432438454789276
1316,0.43654478814618125
1317,0.48002552892379996
1318,0.5170579770801463
1319,0.5303496260357276
1330,0.5599067991700214
1331,0.6208746951879273
1332,0.6348850174642106
1333,0.5846523018964597
1334,0.5433774603165866
1335,0.5154556618712886
1336,0.49459753923373156
1337,0.48984008013009683
1338,0.4932020920006357
1339,0.4877769843878946
1340,0.4884739902949992
1341,0.46850102216090295
1342,0.48301395551869913
1343,0.46039123377687546
1344,0.45936864719770415
1345,0.4850110905613425
1346,0.5078329504145624
1347,0.5269989562239433
1348,0.5601180075636555
1349,0.5651364705993062
1350,0.5794803430270493
1372,0.49586870804261407
1373,0.5568055435100964
1374,0.5031430622136425
1375,0.4475130161280653
1376,0.46458744469162866
1377,0.5344595903399818
1378,0.4923907157302454
1379,0.48441580214551205
1389,0.45521932607234733
1390,0.5218471666385284
1391,0.5577703397632877
1392,0.5347537775365674
1393,0.49419881832993046
1394,0.4498347523257196
1395,0.46909656363655516
1396,0.47046068332335894
